2022-11-15,17:10:30.725,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL      ,EL ,BF      ,SF   ,PF      ,BV     ,rpm             ,Setpoint ,Error ,Depth ,avg_p ,direction ,Voltage         ,State   ,Safety   ,Payload ,TestMode 
2022-11-15,17:10:43.893,24.68 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.12 ,1199.44 ,3.24 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.80 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:44.447,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.06 ,1199.38 ,3.30 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.63 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:45.003,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1138.98 ,1199.54 ,3.32 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:45.556,24.68 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.19 ,10.17 ,10.14 ,10.25 ,1138.98 ,1199.54 ,1.75 ,53.00 ,initial ,0  ,nonempty ,None ,initial ,319.59 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:46.103,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.19 ,10.17 ,10.14 ,10.25 ,1139.00 ,1199.46 ,1.75 ,8.00 ,initial ,0  ,nonempty ,None ,initial ,319.48 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:46.647,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.19 ,10.17 ,10.14 ,10.25 ,1139.06 ,1199.52 ,1.94 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.52 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:47.182,24.68 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.19 ,10.17 ,10.14 ,10.25 ,1139.02 ,1199.52 ,2.10 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.59 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:47.725,24.68 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.26 ,1139.12 ,1199.42 ,2.09 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.70 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:48.273,24.68 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.12 ,1199.36 ,1.74 ,54.00 ,initial ,0  ,nonempty ,None ,initial ,319.91 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:48.814,24.68 ,24.15 ,25.23 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.16 ,1199.34 ,1.74 ,27.00 ,initial ,0  ,nonempty ,None ,initial ,319.59 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:49.357,24.68 ,24.15 ,25.23 ,25.36 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.04 ,1199.28 ,1.91 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.80 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
